sample_503,0.029,abend zuschauer,guten abend liebe zuschauer,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_503_28ms.wav
sample_505,0.052,nacht region,in der nacht nacht nacht nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_505_52ms.wav
sample_508,0.024,region bis,im der bis bis bis bis,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_508_23ms.wav
sample_509,0.054,region in-kommend,und auch am tag,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_509_54ms.wav
sample_510,0.090,suedwest bis,im südwesten bis bis bis bis,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_510_90ms.wav
sample_515,0.054,wetter mittwoch,ähnliches wetter mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch wetter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_515_53ms.wav
sample_520,0.054,gewitter sued,dabei sind es noch gewitter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_520_54ms.wav
sample_524,0.035,wetter morgen,und nun die wettervorhersage für morgen morgen den zweiten,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_524_35ms.wav
sample_524,0.406,donnerstag maerz,und auch am donnerstag donnerstag noch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_524_406ms.wav
sample_525,0.088,zwanzig grad,an der nordsee bis zwanzig grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_525_87ms.wav
sample_531,0.036,bis zehn,und zehn bis zehn grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_531_35ms.wav
sample_533,0.033,morgen wie-aussehen,und morgen morgen morgen noch morgen tag,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_533_32ms.wav
sample_534,0.050,wolke schnee,und da gibt es viele wolken wolken und wolken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_534_49ms.wav
sample_541,0.018,abend lieb,guten abend liebe zuschauer,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_541_18ms.wav
sample_543,0.035,ix nordwest,und im nordwesten im nordwesten im nordwesten,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_543_35ms.wav
sample_546,0.044,nacht grad,in der nacht nacht grad in der nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_546_43ms.wav
sample_551,0.040,nordwest sued,im süden und im nordwesten im süden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_551_40ms.wav
sample_560,0.061,nord sonne,im norden scheint häufig die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_560_60ms.wav
sample_567,0.037,wie-aussehen morgen,und morgen morgen morgen morgen morgen tag morgen tag,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_567_36ms.wav
sample_567,0.372,donnerstag sieben,am donnerstag im nordosten,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_567_371ms.wav
sample_568,0.091,wetter wie-aussehen,das wetter ändert sich,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_568_90ms.wav
sample_568,0.325,morgen montag,und am montag wird es morgen montag,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_568_324ms.wav
sample_569,0.052,gut abend,guten abend liebe zuschauer,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_569_52ms.wav
sample_572,0.038,region sonne,im übrigen land scheint verbreitet die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_572_38ms.wav
sample_574,0.117,sonne montag,und am montag scheint verbreitet die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_574_116ms.wav
sample_577,0.043,wetter januar,es bestehen entsprechende unwetterwarnungen des deutschen wetterdienstes,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_577_43ms.wav
sample_578,0.076,schnee auch,auch auch schnee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_578_75ms.wav
sample_583,0.042,wetter wie-aussehen,das gilt sich das wetter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_583_41ms.wav
sample_585,0.046,stern koennen,am kann es verbreitet die sterne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_585_46ms.wav
sample_585,0.339,sehen regen,und da regen es auch noch regen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_585_338ms.wav
sample_587,0.062,nacht auch,und auch auch auch auch nacht auch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_587_61ms.wav
sample_589,0.039,nur sued,ausnahme süden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_589_39ms.wav
sample_595,0.070,wolke regen,und da gibt es viele wolken und regen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_595_69ms.wav
sample_595,0.469,nordwest schnee,im nordwesten schnee schnee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_595_468ms.wav
sample_599,0.042,sonne wolke,sonst mal sonne mal wolken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_599_42ms.wav
sample_601,0.096,bayern bleiben,in den tälern bleibt es heute,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_601_96ms.wav
sample_603,0.058,teil regen,stellenweise fällt regen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_603_58ms.wav
sample_607,0.046,sonne wolke,sonst mal sonne mal wolken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_607_46ms.wav
sample_608,0.042,suedost moeglich,im osten und südosten,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_608_41ms.wav
sample_609,0.105,schauer gewitter,und gewitter und und gewitter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_609_104ms.wav
sample_611,0.060,kommen sued,und die süden deutschlands,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_611_60ms.wav
sample_615,0.043,wetter wie-aussehen,das wetter ändert sich,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_615_42ms.wav
sample_615,0.250,dienstag januar,am dienstag ist es teilweise,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_615_250ms.wav
sample_618,0.042,nacht alpen,in den alpen nacht an den alpen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_618_42ms.wav
sample_619,0.115,zwanzig ost,und die die der ostsee nur zwanzig im osten und im osten,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_619_114ms.wav
sample_620,0.088,wind schwach,der wind weht meist nur schwach nur schwach,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_620_88ms.wav
sample_625,0.039,wetter elf,und das wetter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_625_38ms.wav
sample_627,0.053,minus zehn,minus null grad minus zehn grad minus zehn grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_627_52ms.wav
sample_634,0.046,wetter morgen,und nun die wettervorhersage für morgen morgen den zweiten,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_634_45ms.wav
sample_638,0.037,schwach frisch,sonst weht meist schwach bis mäßig,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_638_36ms.wav
sample_641,0.044,nacht sued,in der nacht nacht im süden in der nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_641_43ms.wav
sample_0,0.086,alpen koennen,am alpenrand gibt es an den alpen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_0_85ms.wav
sample_0,0.454,stern koennen,am kann es verbreitet die sterne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_0_454ms.wav
sample_1,0.069,region wetter,im süden bleibt es noch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_1_68ms.wav
sample_2,0.095,wehen dann,und es weht ein schwacher bis mäßiger wind aus süd bis südwest,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_2_95ms.wav
sample_4,0.048,morgen druck,und nun die wettervorhersage für morgen sonntag den zweiten märz,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_4_47ms.wav
sample_4,0.456,kommen verschwinden,die ziehen dann von nordwesten wieder aus,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_4_456ms.wav
sample_5,0.054,wolke sonne,sonst neben sonne und wolken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_5_53ms.wav
sample_15,0.064,nacht regen,in der nacht regnet es,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_15_64ms.wav
sample_17,0.045,wetter voraus,das wetter ändert sich,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_17_45ms.wav
sample_17,0.328,freitag august,am freitag freitag freitag freitag freitag,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_17_327ms.wav
sample_19,0.048,sued bisschen,im süden süden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_19_47ms.wav
sample_23,0.060,suedost west,und im im süden und im süden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_23_60ms.wav
sample_25,0.062,teilweise koennen,örtlich gibt es auch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_25_61ms.wav
sample_26,0.034,meer nord,am oberrhein im norden und im norden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_26_33ms.wav
sample_28,0.059,meistens moeglich,im süden ist es verbreitet möglich,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_28_59ms.wav
sample_29,0.048,nord regen,im norden regnet es,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_29_48ms.wav
sample_31,0.091,region bis,im der bis bis bis bis,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_31_91ms.wav
sample_32,0.067,samstag schnee,am samstag schneit es schnee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_32_67ms.wav
sample_32,0.414,regen im-verlauf,und da gibt es dann auch regenschauer,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_32_414ms.wav
sample_32,0.770,west mehr,im westen westen westen wieder,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_32_769ms.wav
sample_33,0.044,region nord,sonst norden norden norden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_33_44ms.wav
sample_34,0.024,bisschen abend,und abend noch heute nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_34_23ms.wav
sample_35,0.053,zwoelf region,am tag zwölf grad im der donau,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_35_53ms.wav
sample_44,0.082,und west,und es im westen und westen und im westen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_44_81ms.wav
sample_45,0.047,nord nebel,im norden und nebel,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_45_46ms.wav
sample_51,0.068,sonne wolke,sonst mal sonne mal wolken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_51_68ms.wav
sample_53,0.069,freundlich bisschen,am freundlichsten ist es etwas freundlicher,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_53_68ms.wav
sample_53,0.414,sonne region,sonst scheint verbreitet die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_53_413ms.wav
sample_55,0.079,nord west,im norden und im norden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_55_78ms.wav
sample_59,0.050,ost koennen,im osten und osten noch noch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_59_49ms.wav
sample_61,0.043,luft regen,die der regen weiter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_61_43ms.wav
sample_61,0.344,und morgen,und morgen morgen morgen morgen morgen morgen morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_61_344ms.wav
sample_64,0.044,morgen auch,und auch morgen auch morgen auch morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_64_43ms.wav
sample_65,0.062,nacht locker,heute nacht nacht nacht nacht nacht nacht nacht vier grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_65_62ms.wav
sample_72,0.063,tief kommen,das tief über england zieht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_72_62ms.wav
sample_72,0.366,kalt kommen,und die luft strömt weiter nach deutschland,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_72_366ms.wav
sample_73,0.074,wechselhaft regen,es sorgt für wechselhaftes wetter mit regen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_73_73ms.wav
sample_73,0.413,koennen sonne,und da zeigt sich auch mal die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_73_412ms.wav
sample_74,0.044,verschwinden sonne,in der sonne zeigt sich die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_74_44ms.wav
sample_76,0.076,grad heute,im norden bleibt es heute heute,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_76_76ms.wav
sample_79,0.072,schwach schwer,sonst weht der wind schwach bis mäßig,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_79_71ms.wav
sample_81,0.084,schwach wehen,sonst weht meist schwacher bis mäßiger wind aus west bis südwest,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_81_83ms.wav
sample_81,0.527,maessig nord,und der wind weht schwach im norden und an der nordsee auch frisch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_81_527ms.wav
sample_83,0.059,sonne wolke,sonst mal sonne mal wolken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_83_59ms.wav
sample_89,0.061,region trocken,im übrigen land bleibt es meist trocken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_89_60ms.wav
sample_90,0.038,wetter voraus,das wetter ändert sich,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_90_37ms.wav
sample_90,0.261,dienstag juni,am dienstag ändert sich wenig,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_90_260ms.wav
sample_91,0.050,grad minus,minus minus minus minus minus minus acht grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_91_50ms.wav
sample_95,0.042,wetter dienstag,ähnliches wetter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_95_42ms.wav
sample_96,0.074,auch gewitter,auch gewitter sind auch gewitter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_96_73ms.wav
sample_98,0.043,wolke mal,sonst mal wolken mal wolken und wolken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_98_42ms.wav
sample_99,0.040,deutsch verschwinden,der wind bringt deutschland,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_99_40ms.wav
sample_100,0.066,zwanzig bis,bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis bis,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_100_65ms.wav
sample_100,0.793,grad bis,im bis bis bis achtzehn grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_100_793ms.wav
sample_106,0.032,gut abend,guten abend liebe zuschauer,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_106_32ms.wav
sample_108,0.067,morgen sonntag,und am sonntag sonntag sonntag sonntag sonntag sonntag sonntag sonntag sonntag sonntag sonntag sonntag,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_108_67ms.wav
sample_109,0.138,kommen sued,und die süden deutschlands,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_109_138ms.wav
sample_118,0.055,minus zwei,minus zwei grad minus zwei grad minus zwei grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_118_54ms.wav
sample_119,0.046,sonne wolke,sonst mal sonne mal wolken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_119_45ms.wav
sample_122,0.079,luft schnee,die schneefallgrenze schnee schnee schnee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_122_78ms.wav
sample_123,0.071,region schnee,sonst schneit es schnee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_123_71ms.wav
sample_124,0.033,wetter wie-aussehen,das wetter ändert sich,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_124_32ms.wav
sample_124,0.327,morgen september,und am tag morgen der der nordsee morgen morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_124_326ms.wav
sample_127,0.065,gewitter neg-haben,dabei sind auch gewitter gewitter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_127_65ms.wav
sample_131,0.093,region tief,das tief über dem atlantik,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_131_92ms.wav
sample_131,0.391,wolke bisschen,sonst gibt es ein paar wolken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_131_391ms.wav
sample_135,0.067,ix zeigen-bildschirm,und da gibt es auch noch ein bisschen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_135_66ms.wav
sample_136,0.052,bleiben deutsch,es bleibt es noch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_136_51ms.wav
sample_140,0.049,wetter morgen,und nun die wettervorhersage für morgen morgen den zweiten oktober,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_140_48ms.wav
sample_141,0.047,sonne wolke,sonst mal sonne mal wolken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_141_47ms.wav
sample_145,0.063,wetter samstag,ähnliches wetter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_145_63ms.wav
sample_146,0.054,region sonne,im übrigen land scheint verbreitet die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_146_54ms.wav
sample_147,0.053,land im-verlauf,und es wird es dann auch im südwesten,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_147_53ms.wav
sample_150,0.058,verschwinden sonne,in der sonne zeigt sich die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_150_57ms.wav
sample_151,0.062,ix tief,das tief über dem nordsee und in den,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_151_62ms.wav
sample_151,0.401,kommen region,von den westlichen ziehen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_151_400ms.wav
sample_153,0.064,viel sonne,viel viel viel sonnenschein,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_153_64ms.wav
sample_153,0.353,klar koennen,im westen ist es aufklart teilweise klar,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_153_352ms.wav
sample_155,0.033,region sonne,im übrigen land scheint verbreitet die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_155_33ms.wav
sample_156,0.056,bisschen wolke,da gibt es ein paar wolken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_156_55ms.wav
sample_157,0.079,wehen region,der wind weht schwach bis mäßig im norden und südwesten,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_157_78ms.wav
sample_166,0.048,region zwischen,im nordosten ist es unter ein bisschen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_166_48ms.wav
sample_167,0.033,region besonders,sonst bleibt es vor allen dingen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_167_33ms.wav
sample_170,0.058,teil region,sonst ist es teilweise,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_170_57ms.wav
sample_170,0.362,moeglich klar,im westen und es klart es klar klar und klar,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_170_361ms.wav
sample_171,0.085,suedwest sonst,im südwesten und südwesten südwesten,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_171_85ms.wav
sample_178,0.044,region kommen,von westen ziehen von nordwesten,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_178_44ms.wav
sample_179,0.058,sonntag sonne,am sonntag zeigt sich auch auch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_179_58ms.wav
sample_186,0.058,nacht ix,in der nacht nacht nacht nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_186_57ms.wav
sample_188,0.070,kommen regen,von westen kommend wieder regen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_188_69ms.wav
sample_189,0.124,morgen region,morgen tag im norden und im norden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_189_123ms.wav
sample_190,0.054,nord warm,und auch im norden bleibt es,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_190_54ms.wav
sample_191,0.039,wetter morgen,und nun die wettervorhersage für morgen morgen den zweiten oktober,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_191_39ms.wav
sample_191,0.439,mittwoch januar,am mittwoch ändert sich wenig mittwoch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_191_439ms.wav
sample_193,0.089,sonne wolke,sonst mal sonne mal wolken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_193_88ms.wav
sample_195,0.067,morgen sonne,und morgen scheint verbreitet die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_195_67ms.wav
sample_196,0.086,nacht klar,und der nacht ist es nacht klar,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_196_85ms.wav
sample_196,0.415,nordwest koennen,im nordwesten nordwesten auch nordwesten,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_196_415ms.wav
sample_197,0.024,lieb zuschauer,liebe zuschauer,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_197_23ms.wav
sample_199,0.124,teil sonne,in den zeigt sich teilweise,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_199_123ms.wav
sample_203,0.059,wolke nebel,hier und da bildet sich nebel,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_203_59ms.wav
sample_203,0.383,teil teilweise,stellenweise gibt es teilweise teilweise,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_203_382ms.wav
sample_203,0.786,auch sonne,auch mal sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_203_786ms.wav
sample_206,0.065,schwach maessig,schwacher bis mäßiger wind aus unterschiedlichen richtungen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_206_64ms.wav
sample_207,0.093,dann freundlich,und wird es dann freundlicher freundlicher,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_207_93ms.wav
sample_207,0.429,samstag nord,am samstag im norden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_207_429ms.wav
sample_214,0.055,sonne ix,die sonne zeigt sich auch mal die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_214_54ms.wav
sample_219,0.053,jetzt wetter,das wetter das wetter wetter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_219_52ms.wav
sample_219,0.451,wie-aussehen morgen,und morgen morgen morgen morgen morgen tag morgen tag,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_219_450ms.wav
sample_220,0.047,wetter wie-aussehen,das wetter ändert sich,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_220_46ms.wav
sample_224,0.058,sued nacht,im süden und süden süden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_224_57ms.wav
sample_227,0.083,stern koennen,am tag kann es verbreitet,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_227_83ms.wav
sample_232,0.066,ix bewoelkt,dabei gibt es auch noch ein paar wolken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_232_65ms.wav
sample_234,0.071,tief kommen,das tief über england zieht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_234_71ms.wav
sample_238,0.065,kuehl sonne,es wird es viel sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_238_64ms.wav
sample_239,0.099,morgen west,und morgen im westen und im westen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_239_98ms.wav
sample_240,0.075,wetter februar,es bestehen entsprechende februar,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_240_75ms.wav
sample_241,0.065,heute nacht,und heute nacht heute nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_241_64ms.wav
sample_246,0.078,wolke suedost,und wolken und die wolken im osten und osten,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_246_78ms.wav
sample_247,0.076,sturm stark,und es sturmböen sturmböen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_247_75ms.wav
sample_249,0.046,wetter morgen,und nun die wettervorhersage für morgen morgen den zweiten märz,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_249_45ms.wav
sample_251,0.045,nord moeglich,im norden sind im norden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_251_44ms.wav
sample_251,0.356,bisschen gewitter,es gibt es einzelne gewitter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_251_356ms.wav
sample_252,0.078,nacht moeglich,in der nacht nacht nacht möglich möglich,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_252_77ms.wav
sample_254,0.041,sonne himmel,sonst scheint meist die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_254_40ms.wav
sample_257,0.044,wetter morgen,und nun die wettervorhersage für morgen morgen den zweiten oktober,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_257_43ms.wav
sample_257,0.436,freitag november,und am freitag überall überall,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_257_436ms.wav
sample_260,0.065,kommen deutsch,die deutschland deutschland deutschland deutschland,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_260_64ms.wav
sample_262,0.080,nacht region,in der nacht nacht nacht nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_262_80ms.wav
sample_270,0.054,nacht wolke,in der nacht ist es nacht nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_270_54ms.wav
sample_273,0.066,kueste maximal,an der nordsee bis zu zwanzig grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_273_65ms.wav
sample_280,0.048,eins grad,es nur ein grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_280_48ms.wav
sample_281,0.128,wetter morgen,und nun die wettervorhersage für morgen morgen den zweiten,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_281_127ms.wav
sample_281,0.552,donnerstag dezember,am donnerstag donnerstag noch am donnerstag,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_281_552ms.wav
sample_283,0.053,mehr koennen,und da wird es dann auch wieder,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_283_53ms.wav
sample_288,0.043,wetter freitag,und nun die wettervorhersage für morgen freitag freitag,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_288_42ms.wav
sample_290,0.063,wolke morgen,und da morgen morgen morgen morgen morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_290_63ms.wav
sample_291,0.058,fluss nord,am oberrhein donau donau donau donau an der nordsee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_291_57ms.wav
sample_298,0.045,west grad,im westen sind es im westen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_298_44ms.wav
